,temperature,humidity,visibility,apparentTemperature,pressure,windSpeed,cloudCover,windBearing,precipIntensity,dewPoint,precipProbability
2016-01-01 05:00:00,36.131000000000036,0.6196666666666667,10.0,29.264666666666663,1016.8880000000014,9.150333333333334,0.75,282.1,0.0,24.38333333333335,0.0
2016-01-01 06:00:00,35.838666666666626,0.6099999999999997,10.0,29.364666666666682,1016.2320000000002,8.284000000000004,0.75,284.73333333333335,0.0,23.866000000000017,0.0
2016-01-01 07:00:00,35.38500000000003,0.6129999999999998,10.0,29.033999999999967,1015.9890000000009,7.926999999999996,0.75,279.4,0.0,23.469000000000015,0.0
2016-01-01 08:00:00,35.282,0.6400000000000003,10.0,30.39533333333334,1016.0419999999999,5.684666666666667,0.75,265.0,0.0,24.202666666666648,0.0
2016-01-01 09:00:00,35.45166666666668,0.6416666666666667,10.0,29.673333333333343,1015.8149999999998,6.974999999999998,0.625,265.5,0.0,24.42333333333333,0.0
2016-01-01 10:00:00,35.205999999999996,0.6519999999999989,10.0,29.714000000000002,1015.5759999999985,6.46599999999999,0.0,266.4,0.0,24.816,0.0
2016-01-01 11:00:00,35.00633333333333,0.6599999999999995,10.0,29.55933333333333,1015.5736666666661,6.35266666666666,0.175,259.76666666666665,0.0,24.90133333333331,0.0
2016-01-01 12:00:00,34.99866666666662,0.6653333333333333,10.0,29.932666666666623,1015.7073333333324,5.828666666666672,0.75,258.73333333333335,0.0,24.954666666666665,0.0
2016-01-01 13:00:00,35.091,0.6709999999999995,10.0,30.018000000000004,1015.6229999999986,5.858000000000006,0.75,257.1,0.0,25.26699999999999,0.0
2016-01-01 14:00:00,36.106666666666705,0.6399999999999993,10.0,31.560000000000016,1015.6933333333333,5.413333333333331,0.75,249.33333333333334,0.0,25.199999999999974,0.0
2016-01-01 15:00:00,36.901666666666635,0.6199999999999999,10.0,32.15333333333337,1015.5003333333342,5.9576666666666656,0.75,238.36666666666667,0.0,25.146000000000008,0.0
2016-01-01 16:00:00,37.045999999999964,0.6080000000000004,10.0,30.884,1014.7979999999995,8.257999999999992,0.75,252.2,0.0,24.87599999999998,0.0
2016-01-01 17:00:00,37.23633333333334,0.5900000000000002,10.0,30.43933333333329,1013.828666666667,9.529333333333334,0.8583333333333333,272.43333333333334,0.0,24.19599999999997,0.0
2016-01-01 18:00:00,37.16333333333336,0.5853333333333326,10.0,30.836000000000055,1013.0406666666667,8.591333333333335,1.0,270.6666666666667,0.0,23.943333333333296,0.0
2016-01-01 19:00:00,36.879999999999995,0.5900000000000005,9.535000000000002,31.16500000000002,1012.5750000000007,7.3499999999999925,1.0,264.0,0.0,23.83999999999996,0.0
2016-01-01 20:00:00,36.21800000000004,0.605333333333333,9.512666666666654,29.957999999999974,1012.4400000000009,8.081999999999995,1.0,257.8666666666667,0.0,23.82199999999999,0.0
2016-01-01 21:00:00,35.33200000000003,0.6326666666666658,9.418333333333335,28.71033333333336,1012.542000000001,8.360666666666678,0.6090000000000001,255.43333333333334,0.0006233333333333332,24.199333333333318,0.011333333333333338
2016-01-01 22:00:00,34.27799999999994,0.6679999999999999,8.731999999999994,27.796000000000042,1012.8239999999994,7.7119999999999935,0.30999999999999994,261.0,0.001099999999999999,24.44200000000002,0.02000000000000001
2016-01-01 23:00:00,33.236666666666615,0.692666666666667,8.228666666666667,26.031000000000002,1013.3780000000008,8.567999999999993,0.3923333333333335,270.06666666666666,0.0004033333333333334,24.206333333333312,0.007333333333333335
2016-01-02 00:00:00,32.40333333333336,0.6866666666666664,9.220000000000002,25.1633333333333,1013.7266666666659,8.306666666666656,0.2333333333333339,276.3333333333333,0.0,23.226666666666645,0.0
2016-01-02 01:00:00,31.65200000000002,0.645,9.940000000000001,24.71399999999998,1013.864000000001,7.546999999999992,0.17200000000000001,275.9,0.0,20.984000000000023,0.0
2016-01-02 02:00:00,31.100000000000012,0.615333333333333,10.0,24.31266666666668,1013.8926666666663,7.150666666666669,0.23399999999999999,268.4,0.0,19.29333333333335,0.0
2016-01-02 03:00:00,30.60433333333334,0.602333333333334,10.0,23.179666666666648,1014.0050000000006,7.957000000000006,0.1810000000000001,268.3,0.0,18.47700000000001,0.0
2016-01-02 04:00:00,30.129999999999978,0.6000000000000008,10.0,22.524000000000036,1014.1600000000009,8.061999999999994,0.20000000000000026,273.8,0.0,17.92200000000002,0.0
2016-01-02 05:00:00,29.639999999999965,0.6000000000000008,10.0,21.948333333333327,1014.2316666666662,8.036666666666672,0.1933333333333333,273.3333333333333,0.0,17.503333333333362,0.0
2016-01-02 06:00:00,28.93599999999997,0.6173333333333332,10.0,21.07866666666668,1014.2659999999986,8.040000000000006,0.15533333333333352,270.4,0.0,17.613333333333326,0.0
2016-01-02 07:00:00,29.119000000000028,0.6290000000000001,9.828999999999995,21.33800000000002,1014.4230000000008,8.004,0.14099999999999993,267.3,0.0,18.125999999999983,0.0
2016-01-02 08:00:00,29.523333333333305,0.6300000000000002,9.987333333333334,22.322666666666684,1014.2626666666667,7.27200000000001,0.29866666666666664,260.46666666666664,0.0,18.572000000000006,0.0
2016-01-02 09:00:00,29.11499999999997,0.639666666666667,10.0,21.665000000000013,1014.4046666666683,7.5003333333333275,0.27133333333333304,249.36666666666667,0.0,18.571000000000016,0.0
2016-01-02 10:00:00,28.911666666666687,0.639666666666667,9.913000000000007,22.163999999999994,1014.8446666666678,6.478000000000008,0.27999999999999986,254.0,0.0,18.15166666666665,0.0
2016-01-02 11:00:00,28.668666666666688,0.6293333333333332,10.0,21.644000000000013,1015.2966666666655,6.786666666666663,0.27266666666666656,253.93333333333334,0.0,17.59666666666667,0.0
2016-01-02 12:00:00,28.864000000000015,0.6140000000000004,10.0,21.11300000000001,1015.7119999999985,7.871000000000011,0.15800000000000003,253.1,0.0,17.249999999999993,0.0
2016-01-02 13:00:00,30.96866666666666,0.5559999999999997,10.0,23.500666666666678,1016.1246666666653,8.156666666666675,0.05666666666666666,254.53333333333333,0.0,17.071333333333357,0.0
